Time_datenum,Time_UTC,Boat_Latitude,Boat_Longitude,Boat_pos_x_m,Boat_pos_y_m,Sensor1_pos_x_m,Sensor1_pos_y_m,Sensor1_pos_z_m,Sensor2_pos_x_m,Sensor2_pos_y_m,Sensor2_pos_z_m
736950.707788889,12-Sep-2017 16:59:12.960,20.4601016733661,-156.948507161089,240.741529416286,-50.1094703819649,-87.8371694844721,17.2894541545932,9.0173750268648,-112.905230139384,22.4314805063031,12.1136454988739
736950.707794676,12-Sep-2017 16:59:13.460,20.4600968443071,-156.948482183197,243.347722141311,-50.6440590375045,-85.2309874781759,16.75481324381,9.0843046918176,-110.299048950845,21.8968356088414,11.9986139818786
736950.707800463,12-Sep-2017 16:59:13.960,20.4600920153452,-156.948457205808,245.953862601255,-51.1786365419756,-82.624857697806,16.220183674936,9.02924532629669,-107.692919985245,21.3622020678487,11.9592858636494
736950.70780625,12-Sep-2017 16:59:14.460,20.4600871863833,-156.948432228419,248.560003221907,-51.7132136485207,-80.0187277707201,15.6855544357311,8.97472396784875,-105.086790873998,20.8275688513175,11.927084224342
736950.707812037,12-Sep-2017 16:59:14.960,20.4600823573242,-156.948407250527,251.166196435767,-52.2478011123563,-77.4125452464593,15.1509148585339,8.92757617803127,-102.480609165272,20.2929252982664,11.9925672657552
736950.707817824,12-Sep-2017 16:59:15.460,20.4600775283623,-156.948382273138,253.772337381469,-52.7823774235292,-74.8064150048484,14.61628636331,8.88714319140244,-99.874479740302,19.7582928217955,12.0568813611475
736950.707823611,12-Sep-2017 16:59:15.960,20.4600726994004,-156.948357295749,256.378478493514,-53.3169533384818,-72.2002845726995,14.0816583822132,8.94488186845979,-97.2683501229482,19.2236608684471,12.1041220969216
736950.707829398,12-Sep-2017 16:59:16.460,20.4600678704385,-156.94833231836,258.984619768403,-53.8515288550188,-69.5941540143567,13.5470306208178,8.99926167228912,-94.6622203821965,18.6890291211656,12.1426296960849
736950.707835185,12-Sep-2017 16:59:16.960,20.4600630413794,-156.948307340468,261.590813630733,-54.3861147295153,-66.9879707947761,13.0123928611943,9.00451080131953,-92.0560379745768,18.1543874031007,12.053394502568
736950.707840972,12-Sep-2017 16:59:17.460,20.4600582124175,-156.948282363079,264.19695523142,-54.9206894506705,-64.3818399490087,12.4777657080198,9.00590294633278,-89.4499079493282,17.6197562497611,11.9757411831954
736950.707846759,12-Sep-2017 16:59:17.960,20.4600533834556,-156.94825738569,266.803096994541,-55.4552637753534,-61.7757088521,11.9431393837362,8.95089885020108,-86.8437776661705,17.0851259583028,12.0674146767482
736950.707852546,12-Sep-2017 16:59:18.460,20.4600485544937,-156.9482324083,269.409238921158,-55.9898377030358,-59.1695776101965,11.4085133662201,8.90297663886815,-84.2376472394295,16.5504959667277,12.1539040590984
736950.707858333,12-Sep-2017 16:59:18.960,20.4600437254346,-156.948207430409,272.015433434612,-56.5244219865504,-56.5633937883167,10.8738769593792,8.96602897320265,-81.6314642332356,16.0158555832726,12.1591584202929
736950.70786412,12-Sep-2017 16:59:19.460,20.4600388964727,-156.948182453019,274.621575687075,-57.0589951191271,-53.9572622352696,10.3392516652049,9.01753080558164,-79.0253334964729,15.4812263095644,12.1557966005381
736950.707869907,12-Sep-2017 16:59:19.960,20.4600340675108,-156.94815747563,277.227718102201,-57.5935678540687,-51.3511305163462,9.80462678428873,8.89430270179675,-76.4192025935885,14.9465974503061,12.0220809985587
736950.707875694,12-Sep-2017 16:59:20.460,20.4600292384518,-156.948132497739,279.833913107229,-58.1281509458695,-48.744946192326,9.26999162055098,8.77972546543722,-73.8130190844482,14.4119583138749,11.8893067080875
736950.707881482,12-Sep-2017 16:59:20.960,20.4600244094899,-156.948107520349,282.440055845449,-58.6627228848185,-46.1388141720344,8.73536742962345,8.80070046182614,-71.206887881853,13.877330136518,11.7713223533998
736950.707887269,12-Sep-2017 16:59:21.460,20.4600195107478,-156.948082589671,285.041325115463,-59.2050198725182,-43.3190623449084,9.24958075355183,8.81954571131705,-68.3704674940078,14.4721471777994,11.6709877285816
736950.707893056,12-Sep-2017 16:59:21.960,20.46001452026,-156.948057720406,287.636186777561,-59.7574737582204,-40.430948235658,10.0890102207065,8.80379864100454,-65.4599804489674,15.4177667797093,11.8573280606129
736950.707898843,12-Sep-2017 16:59:22.460,20.4600095296717,-156.948032850641,290.231100802893,-60.3099383652609,-37.8360452041424,9.53649397597423,8.79002855871844,-62.8650782561966,14.8652465954132,12.042434762841
736950.70790463,12-Sep-2017 16:59:22.960,20.4600045391839,-156.948007981377,292.825962799793,-60.8623914638336,-35.2411943174981,8.98398869275389,8.80836325742901,-60.2702282171805,14.3127373309003,12.2074470512361
